Climb,User,rating
106018746,107178254,0.1
105830801,107178254,-0.7
105818206,107178254,-0.3
106395393,107178254,-0.3
105803592,107178254,-0.1
105804932,107178254,0.9
105804868,107178254,-1.6
105804864,107178254,-0.9
105800395,107178254,-0.6
105821465,107178254,-0.4
105799578,107178254,0.4
105799676,107178254,-0.5
105749041,105815478,1.1
105749080,105815478,-1.1
105751696,105815478,-0.3
105749614,105815478,-0.3
105749869,105815478,0.3
105760206,105815478,-0.5
105749740,105815478,0.5
105755239,105815478,0.3
105754918,105815478,0.3
105749038,105815478,-0.5
105753310,105815478,0.5
105751321,105815478,0.6
105748999,105815478,-0.3
105756595,105815478,-0.2
105757837,105815478,0.2
105751144,105815478,0.5
105748801,105815478,-1.0
105753511,105815478,-0.5
105751315,105815478,0.6
105751324,105815478,0.5
105748783,105815478,0.5
105754933,105815478,0.3
105749290,105815478,-0.5
105749953,105815478,-0.2
105748912,105815478,0.1
105748918,105815478,0.6
105750514,105815478,0.4
105749746,105815478,0.2
105758026,105815478,-0.1
105754636,105815478,0.4
105756538,105815478,-0.8
105749296,105815478,0.1
105753514,105815478,0.6
105754714,105815478,0.1
105754774,105815478,0.0
105749632,105815478,-0.7
105748948,105815478,-0.1
105756796,105815478,0.2
105749242,105815478,0.2
105860741,106071787,0.3
105860759,106071787,0.4
105812947,106071787,0.1
105799049,106071787,0.3
105897523,106071787,0.0
105829283,106071787,-0.6
105799128,106071787,0.0
105890675,106071787,-1.3
105799088,106071787,1.0
105803185,106071787,-0.4
105829767,106071787,-0.4
105799053,106071787,0.4
106055576,106071787,-0.3
105841807,106071787,0.5
105799095,106071787,-2.4
105801940,106071787,0.2
105826771,106071787,-0.4
105799041,106071787,0.3
105799077,106071787,0.2
105806583,106071787,0.4
106018746,106071787,0.1
105830801,106071787,0.3
105818206,106071787,-0.3
105803592,106071787,-0.1
105800395,106071787,0.4
105821465,106071787,0.6
105799578,106071787,0.4
105799676,106071787,-0.5
105732467,106071787,0.6
105732392,106071787,0.2
105732458,106071787,-1.0
105760206,106071787,-0.5
105750403,106071787,0.8
105748999,106071787,-0.3
105748783,106071787,-0.5
105721912,105787348,0.5
105722170,105787348,0.2
105723454,105787348,-0.5
105721723,105787348,0.7
105722845,105787348,0.6
105724327,105787348,-0.4
105725257,105787348,-0.3
105721873,105787348,0.2
105725407,105787348,-0.4
105725404,105787348,-0.7
105721876,105787348,0.3
105722347,105787348,1.0
105724180,105787348,-1.3
105721825,105787348,-0.5
105722488,105787348,0.1
105722050,105787348,0.8
105721840,105787348,-0.8
105880631,105787348,-0.3
105880562,105787348,0.6
105732320,105787348,0.2
105813238,105787348,-0.2
105732383,105787348,-0.7
105732362,105787348,-0.1
105732350,105787348,-0.3
105732632,105787348,0.2
105934930,105787348,-0.3
105732554,105787348,-0.5
105732557,105787348,-0.6
105732563,105787348,0.1
105732566,105787348,-0.3
105732914,105787348,-0.1
105732335,105787348,-0.2
105732323,105787348,-0.1
105820177,105787348,0.1
105820173,105787348,-0.2
106028074,105787348,0.1
106028095,105787348,-0.3
105989461,105787348,-1.0
105717487,105787348,0.2
105811846,105787348,0.6
105717601,105787348,0.0
105717676,105787348,0.6
105717607,105787348,0.3
105718006,105787348,-0.1
105717595,105787348,-0.4
105718018,105787348,0.3
105717559,105787348,-0.4
105939455,105787348,0.6
105717292,105787348,0.4
105936677,105787348,0.0
105717457,105787348,-0.1
105739895,105787348,0.4
105739898,105787348,0.2
105740639,105787348,0.7
105740081,105787348,-0.1
105740084,105787348,0.2
105740993,105787348,0.7
105740990,105787348,0.2
105741173,105787348,0.3
105822918,105787348,-0.1
105740012,105787348,0.1
105740435,105787348,0.2
105740039,105787348,0.6
105839425,105787348,-0.1
105741449,105787348,0.6
105741164,105787348,0.2
105739997,105787348,0.6
105740234,105787348,-0.7
105739889,105787348,0.1
105740231,105787348,-0.5
105740792,105787348,-0.7
105740342,105787348,-1.1
105740333,105787348,-0.7
105740717,105787348,-0.6
105740930,105787348,-0.4
105837865,105787348,0.0
105792767,105787348,-0.3
105717895,105787348,-0.6
105792804,105787348,-0.4
108095626,105787348,-0.8
105827646,105787348,-0.9
105741557,105787348,-1.0
105740945,105787348,1.1
105740951,105787348,-0.5
105740957,105787348,0.9
105741062,105787348,0.3
105740954,105787348,-0.3
105741581,105787348,0.4
105740960,105787348,-0.1
105741035,105787348,1.0
105741584,105787348,0.1
105740972,105787348,0.3
105740984,105787348,0.9
105741848,105787348,-0.6
105741869,105787348,-0.6
105740996,105787348,0.5
105740978,105787348,0.5
105741854,105787348,-0.6
105741047,105787348,1.4
105741593,105787348,0.9
105741521,105787348,0.5
105741569,105787348,-0.4
105741602,105787348,0.3
105742073,105787348,0.6
105742067,105787348,-0.7
105862525,105787348,-0.1
105741101,105787348,0.2
105741617,105787348,1.0
105741512,105787348,0.0
105847449,105787348,-0.3
105820338,105787348,-0.6
105741011,105787348,0.2
105900951,105865653,-0.2
105860641,105865653,-0.5
106141398,105865653,0.2
105732617,105865653,-0.5
105732590,105865653,-0.1
105732260,105865653,-0.1
105732431,105865653,-0.4
105732374,105865653,0.5
105808935,105865653,-0.6
105717718,105865653,0.0
105717787,105865653,0.4
105792767,105865653,-0.3
105792792,105865653,0.4
105717823,105865653,-0.2
105718186,105865653,0.1
105715028,105865653,0.3
105715082,105865653,-0.3
105714944,105865653,-0.9
105825209,105865653,-0.8
105848762,105865653,0.2
105846613,105865653,-0.4
105847535,105865653,0.6
105856757,105865653,0.2
105956413,105865653,0.5
106818981,105865653,0.1
105851716,105865653,-0.3
105741557,105865653,0.0
105740945,105865653,-0.9
105740951,105865653,-0.5
105740957,105865653,-0.1
105741062,105865653,-0.7
105741581,105865653,0.4
105741035,105865653,-1.0
105741584,105865653,0.1
105740972,105865653,-0.7
105740984,105865653,-1.1
105741848,105865653,-0.6
105845597,105865653,-0.4
105740996,105865653,0.5
105740978,105865653,0.5
105741047,105865653,-0.6
105741593,105865653,-1.1
105741602,105865653,0.3
105820338,105865653,0.4
105741011,105865653,0.2
105924807,106881716,0.0
105912416,106881716,0.1
105845493,106881716,0.0
105862915,106881716,0.1
105874465,106881716,0.2
105952381,106881716,-0.5
105732458,106881716,0.0
105732410,106881716,0.0
105867934,106881716,-0.9
105717469,106881716,-0.5
105717652,106881716,-0.2
105717598,106881716,0.1
105717712,106881716,-0.9
105718432,106881716,0.2
105717391,106881716,0.1
105748436,106881716,0.0
105756691,106881716,-0.2
105748424,106881716,-0.5
105749536,106881716,0.1
105748999,106881716,-0.3
105748795,106881716,-0.4
105751144,106881716,-0.5
105749248,106881716,-0.6
105749728,106881716,-0.8
105763785,106881716,-0.8
105749953,106881716,-0.2
105748942,106881716,-0.5
105933562,106881716,-1.6
105827646,106881716,0.1
105740945,106881716,0.1
105740951,106881716,-0.5
105740957,106881716,-1.1
105740954,106881716,-0.3
105741581,106881716,-0.6
105741584,106881716,-0.9
105740984,106881716,-0.1
