Climb,location,rating,rating_dif,star_votes,stars,sub_location,type
105748259,Colorado,23.5,0.0,65,2.8,Boulder,Sport
105910806,International,19.0,0.0,90,4.4,North America,Trad
105749041,Colorado,16.0,0.0,131,3.9,Boulder,Trad
105751315,Colorado,19.0,0.0,128,4.4,Boulder,Trad
105938018,New Hampshire,11.5,0.0,157,4.0,Cathedral Ledge,Trad
105921711,New Hampshire,22.5,0.0,75,3.1,Rumney,Sport
105851716,Wyoming,20.0,0.0,71,4.3,Lander Area,Sport
105750403,Colorado,21.0,0.0,58,4.2,Boulder,Trad
105760344,Colorado,26.0,0.0,64,4.0,Rifle,Sport
105754714,Colorado,20.0,0.0,120,3.9,Boulder,Trad
105757843,Colorado,10.5,0.0,34,3.6,Boulder,Trad
105750109,Colorado,17.5,0.0,87,2.9,Boulder,Trad
105878619,New Hampshire,18.0,0.0,132,3.7,Rumney,Sport
105718645,Utah,20.0,0.0,81,3.0,Moab Area,Trad
105748367,Colorado,14.5,0.0,116,2.7,Boulder,Trad
105748211,Colorado,19.0,0.0,105,2.9,Boulder,Sport
105880940,Kentucky,19.0,0.0,121,4.0,Red River Gorge,Sport
105717514,Utah,19.5,-0.5,74,3.4,Moab Area,Trad
105740954,Idaho,21.0,-0.5,57,4.3,City of Rocks,Sport
105717529,Utah,21.0,0.0,126,4.6,Moab Area,Trad
105834097,Utah,19.5,0.0,81,4.0,Wasatch Range,Trad
105718657,Utah,20.0,0.0,134,4.1,Moab Area,Trad
105874465,California,21.0,0.0,191,4.8,Yosemite National Park,Trad
105732389,Nevada,17.5,0.0,67,3.9,Red Rock,Trad
105894776,Utah,17.5,0.0,125,3.3,Moab Area,Sport
105749926,Colorado,24.5,0.5,76,4.3,Canon City,Sport
105936677,Utah,13.0,0.0,112,3.0,Moab Area,Trad
105966643,New York,16.0,0.0,73,4.3,Adirondacks,Trad
105724327,California,16.0,0.0,130,3.4,Joshua Tree National Park,Trad
105756730,Colorado,21.0,1.0,121,2.6,Boulder,Sport
105862936,California,17.5,0.0,71,4.6,Yosemite National Park,Trad
105866353,Kentucky,18.0,0.0,88,2.9,Red River Gorge,Sport
105721627,California,17.5,0.0,133,3.9,Joshua Tree National Park,Trad
105741461,Utah,19.0,0.0,67,3.4,Wasatch Range,Trad
106007980,Utah,16.0,0.0,70,3.0,Wasatch Range,Sport
105811114,Utah,20.0,0.0,130,4.2,Moab Area,Trad
106601293,Nevada,18.0,0.0,56,2.6,Red Rock,Sport
105749632,Colorado,18.0,0.0,65,3.7,Boulder,Trad
105868264,New York,16.5,0.0,131,4.3,The Gunks,Trad
105721786,California,14.5,0.0,71,2.6,Joshua Tree National Park,Trad
105717532,Utah,26.5,2.0,95,4.8,Moab Area,Trad
105722305,California,16.0,0.0,242,4.3,Joshua Tree National Park,Trad
105764685,Colorado,20.0,0.5,105,4.0,Boulder,Sport
105717442,Utah,20.0,0.0,133,4.0,Moab Area,Trad
105752116,Colorado,22.0,2.0,74,2.6,Boulder,Sport
105724639,California,14.5,0.0,50,2.6,Joshua Tree National Park,Trad
105862957,California,17.5,0.0,46,4.4,Yosemite National Park,Trad
105761964,Colorado,19.0,0.0,91,2.7,Boulder,Sport
105799190,New York,16.0,0.0,137,4.0,The Gunks,Trad
105739913,Utah,19.0,0.0,160,3.4,Wasatch Range,Sport
105748478,Colorado,26.0,0.0,99,3.6,Boulder,Sport
105752272,Colorado,22.0,1.0,75,3.4,Boulder,Sport
105927124,New Hampshire,24.0,0.0,28,3.0,Rumney,Sport
105739895,Utah,16.0,0.0,337,4.6,Wasatch Range,Trad
105758407,Colorado,16.0,1.5,56,2.6,Boulder,Trad
105877771,California,14.5,0.0,85,3.7,Yosemite National Park,Trad
105893126,Kentucky,22.0,0.0,81,4.3,Red River Gorge,Sport
105790327,Oregon,19.0,0.0,168,4.0,Central Oregon,Sport
105846621,Wyoming,20.0,0.0,153,4.3,Ten Sleep Canyon,Sport
105722050,California,19.0,0.0,180,4.2,Joshua Tree National Park,Trad
105860741,Kentucky,14.5,0.0,111,4.7,Red River Gorge,Trad
105717895,Utah,21.0,0.0,127,4.6,Zion National Park,Sport
105717658,Utah,23.0,0.0,89,3.9,Moab Area,Trad
105933396,Utah,22.0,0.0,38,3.7,Moab Area,Trad
105756586,Colorado,17.5,0.0,92,3.0,Canon City,Sport
105740027,Utah,16.0,-0.5,148,3.8,Wasatch Range,Trad
105740858,Utah,17.5,0.0,58,3.0,Wasatch Range,Sport
105753610,Colorado,22.0,0.0,50,4.6,Boulder,Trad
105741665,Utah,11.5,0.0,74,2.6,Wasatch Range,Sport
105845597,Idaho,26.0,0.0,61,4.4,City of Rocks,Sport
105717574,Utah,23.0,0.0,60,4.4,Moab Area,Trad
105724180,California,17.5,0.0,134,3.3,Joshua Tree National Park,Trad
106057598,New Hampshire,19.0,0.0,59,2.6,Rumney,Sport
105963328,Utah,26.5,0.0,57,4.1,Moab Area,Trad
105944910,Nevada,22.0,2.0,56,3.9,Red Rock,Trad
105787743,California,14.5,0.0,56,2.7,Joshua Tree National Park,Trad
105898433,New Hampshire,22.0,0.0,85,4.1,Rumney,Sport
